state,fips,county,air_pollution,alcohol_driving_deaths,days_poor_mental_health,days_poor_physical_health,dentists,diabetes,drinking_excessive,exercise_access,flu_vaccinations,food_env_index,frequent_ment_distress,frequent_phys_distress,homeownership,income_inequality,injury_deaths,life_expectancy,life_expectancy_white,median_household_income,obesity,physical_inactivity,poor_fair_health,pop_non_english_speaker,premature_age_adjusted_mortality,premature_death,premature_death_white,prevent_hospital_stays,prevent_hospital_stays_white,primary_care_physicians,sexually_transmitted_infections,smoking,social_associations,some_college,unemployment,uninsured,bonding,bridging,linking,socialcap,pop_female,median_age,pop,pop_white,pop_black,pop_natam,pop_asian,pop_pacific,pop_hisplat,pop_over_15,pop_never_married,pop_some_college,employees_muni,employees_state,employees_fed,median_income,gini,pop_labor_force,pop_unemployed,median_monthly_housing_cost,total_adherents,protestant,catholic,orthodox,muslim,jewish,other_adherents,county_name,urban,region,democrat_2000,democrat_2004,democrat_2008,democrat_2012,democrat_2016,democrat_2020,republican_2000,republican_2004,republican_2008,republican_2012,republican_2016,republican_2020,gap_2000,gap_2004,gap_2008,gap_2012,gap_2016,gap_2020
MT,30091,Sheridan County,6.2,0.5,3.4016142304,3.3298027424,2.920561e-4,0.076,0.2244337596,0.6421394799,0.5,7.7,0.1104297186,0.1002981749,0.7750759878,4.5239020759,117.16134791,81.259272919,82.03838774,51690,0.379,0.325,0.1216076749,0.0014961101,256.82218993,3946.6258563,2830.1890096,4323,4662,5.76535e-4,NA,0.1451009065,23.06140098,0.6778350515,0.0237422272,0.107788852,0.7161424160003662,0.36030879616737366,0.3006211519241333,1.3770723342895508,0.4977578475336323,46.9,3568,0.9262892376681614,0.0014013452914798206,0.013733183856502242,0.008688340807174889,0,0.025504484304932736,2931,0.23302627089730468,0.27914798206278024,48.20627802690583,9.809417040358746,25.22421524663677,51940,0.4576,1931,26.929052304505436,603,1086.8794326241136,829.7872340425532,231.67848699763593,0,0,0,25.41371158392435,Sheridan,rural,Mountain,35.7,41.5,47.5,34.5,26,NA,59.8,56.9,49.2,62.6,67.6,NA,24.09999999999999,15.4,1.7000000000000028,28.1,41.599999999999994,NA
MT,30093,Silver Bow County,8,0.2173913043,3.9337627041,4.0620226107,9.430458e-4,0.079,0.2087348573,0.6303508772,0.46,7.8,0.126314775,0.1235442379,0.668623829,5.8226840163,100.89362929,76.646058352,76.88738348,47302,0.252,0.225,0.1590143379,0.0038849801,435.54336878,8685.821896,8467.4444592,3454,3442,7.225016e-4,355.5,0.1736256653,9.5370209814,0.6202665259,0.0401438682,0.0955852867,0.7112883925437927,0.14719146490097046,0.2759076952934265,1.134387493133545,0.4971895462710784,39.9,34514,0.9439357941704816,0.005360143709798922,0.02291823607811323,0.008315466187634004,0,0.041953989685345076,28652,0.3010610079575597,0.21646288462652838,28.452222286608333,42.18577968360665,14.428927391783045,40480,0.4825,17326,58.64019392820039,640,423.7134502923977,100.96491228070175,264.6198830409357,5.847953216374268,0,1.345029239766082,50.93567251461988,Silver Bow,urban_cluster,Mountain,53.7,57.9,68.8,64.8,52.4,NA,37.7,39.7,28.4,32.4,38.8,NA,16,18.199999999999996,40.4,32.4,13.6,NA
MT,30095,Stillwater County,5.3,0.1666666667,3.2810875356,3.1634957025,3.146633e-4,0.088,0.2068939242,0.3632773939,0.36,8.6,0.1053218915,0.0956726176,0.7941334769,3.821838699,91.227325766,81.708894707,81.591179497,66226,0.251,0.234,0.1151212418,0.0026755853,239.08428764,4105.7055413,4206.5654878,1842,1775,2.123368e-4,191.1,0.1344880817,11.678522136,0.6980306346,0.0340632603,0.0826322931,0.7339274883270264,0.199960395693779,0.2327522337436676,1.1666401624679563,0.5021408691928924,46.5,9342,0.9568614857632198,0.002140869192892314,0.01049025904517234,0.004388781845429244,0,0.035324341682723186,7700,0.17467532467532468,0.2363519588953115,42.9244273174909,11.02547634339542,6.636694497966174,61998,0.3915,4677,36.13427410733376,854,248.3273006471427,147.74596906877264,75.46341998464408,0,0,0,25.117911593726006,Stillwater,rural,Mountain,23.6,24.3,32.4,26.5,18.6,NA,70.6,73.3,64.1,71,75.1,NA,46.99999999999999,49,31.699999999999996,44.5,56.49999999999999,NA
MT,30097,Sweet Grass County,4.8,0.2,3.3900319279,3.295863796,2.695418e-4,0.05,0.2130032549,0.7055601205,0.18,8.2,0.1074846601,0.0990965486,0.7440206852,4.0660281644,81.864323528,82.835031991,82.51922547,52747,0.28,0.205,0.1152149178,0,284.5304125,6412.5342013,6720.9071088,1308,1202,5.418586e-4,NA,0.1395205648,13.546464373,0.5469255663,0.0304740406,0.0987654321,0.7234144806861877,0.2753937840461731,0.23571933805942535,1.234527587890625,0.5164563905650027,50.1,3646,0.9530992868897422,0.0013713658804168952,0,0.010148107515085025,0,0.015633571036752607,2993,0.18944203140661545,0.23203510696653867,50.466264399341746,9.599561162918267,8.502468458584751,49761,0.4424,1636,9.168704156479219,698,306.21747466447545,235.27800602574635,40.53683922213092,0,0,0,30.402629416598195,Sweet Grass,rural,Mountain,16.5,22.4,23.5,22.4,19.1,NA,78.5,76.1,65,75.3,75.7,NA,62,53.7,41.5,52.9,56.6,NA
MT,30099,Teton County,5.9,0.4,3.4604943792,3.4819464013,4.868549e-4,0.066,0.2098941363,0.2669191503,0.37,7.5,0.1135284563,0.1057546877,0.696969697,3.8306094454,114.86331266,79.762959628,80.444130208,48368,0.243,0.28,0.1240174679,0,336.60970439,7705.7495845,7270.671873,2212,2246,1.643385e-4,65.7,0.1488789666,21.36400986,0.6321548822,0.0336787565,0.1201707577,0.7028347253799438,0.23149250447750092,0.27704566717147827,1.2113728523254397,0.5084437086092716,44.5,6040,0.9495033112582781,0.0024834437086092716,0.013576158940397352,0.0019867549668874172,0,0.014900662251655629,4857,0.22421247683755405,0.25496688741721857,51.98675496688742,22.350993377483444,10.596026490066226,51060,0.4114,2794,17.17967072297781,667,628.1903507327515,358.14259838630005,181.12958998847355,0,0,0,88.91816235797793,Teton,rural,Mountain,25.6,31.2,39.5,33,25.3,NA,69.2,66.4,57.3,64.4,68.1,NA,43.6,35.2,17.799999999999997,31.40000000000001,42.8,NA
MT,30101,Toole County,6.4,0.5,3.5718440913,3.5479974205,8.242324e-4,0.052,0.2222215157,0.692336589,0.3,7.2,0.1172437868,0.1092604322,0.5779768177,4.7833102812,72.135614956,76.663812935,75.98236293,46326,0.259,0.234,0.1433054913,0.0084566596,461.2485568,10274.061598,11254.531741,5183,5310,4.093328e-4,122.8,0.176224944,8.1866557511,0.416064257,0.0264150943,0.1342321219,0.7453352212905884,0.2073645293712616,0.4005141258239746,1.353213906288147,0.43053070960047707,41.9,5031,0.9087656529516994,7.95070562512423e-4,0.054462333532100976,0.008149473265752336,0,0.0345855694692904,4217,0.2658287882380839,0.23991254223812364,50.68574836016696,9.143311468892865,32.79666070363744,46735,0.4874,2224,9.892086330935252,578,469.1960931630353,294.1397445529677,122.08865514650638,0,0,0,52.96769346356123,Toole,urban_cluster,Mountain,26.5,29.9,34.7,27.7,19.7,NA,68.9,68.5,62.1,68.5,73.5,NA,42.400000000000006,38.6,27.4,40.8,53.8,NA
MT,30103,Treasure County,5.6,0.5555555556,3.7316631963,3.7635480862,0,0.106,0.1830879754,0.1128133705,0.54,4.6,0.1232127,0.1161573063,0.6739726027,3.1769051476,319.86042454,NA,NA,50774,0.33,0.249,0.1503631543,0,NA,NA,NA,1359,1359,0,NA,0.1628501474,0,0.8018867925,0.0296735905,0.1422680412,0.6800280213356018,0.3072155714035034,0.28204527497291565,1.2692888975143433,0.5227848101265823,49.2,790,0.9481012658227848,0,0,0.015189873417721518,0,0.024050632911392405,679,0.15316642120765833,0.25443037974683547,60.75949367088607,10.126582278481013,22.78481012658228,42454,0.3734,388,0,597,615.5988857938719,220.0557103064067,395.5431754874652,0,0,0,0,Treasure,rural,Mountain,22.1,25.1,32.1,25.1,13.3,NA,71.8,72.2,64.6,70.1,79.2,NA,49.7,47.1,32.49999999999999,44.99999999999999,65.9,NA
MT,30105,Valley County,5.7,0.5384615385,3.6853966545,3.5514552612,2.689256e-4,0.119,0.2170476962,0.6357714751,0.37,7.6,0.1183109771,0.1101212239,0.7625145518,4.5554164058,111.38220006,79.15194421,80.613330441,48390,0.306,0.308,0.1431509615,0.0012679628,352.83519251,8163.2727397,5958.5131399,2727,2618,6.726759e-4,242.2,0.1603464045,13.453518095,0.7018518519,0.0305158634,0.1239844578,0.693264365196228,0.2625526487827301,0.3032035827636719,1.2590205669403076,0.5023145086628753,44.4,7561,0.8661552704668695,9.258034651501124e-4,0.09205131596349689,0.0037032138606004497,0.0031741833090860997,0.024467663007538686,6192,0.22270671834625322,0.24176696204205794,45.23211215447692,30.94828726358947,24.73217828329586,55267,0.406,4010,44.38902743142145,660,466.8204641063917,301.9405618130004,137.06065951960917,0,0,0,27.81924277378206,Valley,urban_cluster,Mountain,32.1,35.6,37.2,35.9,22.8,NA,63.1,61.6,47.9,60.6,69.3,NA,31,26,10.699999999999996,24.700000000000003,46.5,NA
MT,30107,Wheatland County,4.7,0,3.9153089576,3.9545307459,0,0.093,0.1835900437,0.4976937269,0.18,4,0.1309006018,0.1245917686,0.7052375152,4.024105557,93.414292387,77.916990978,77.948636268,38449,0.321,0.249,0.1587922286,0.0129482072,387.99219169,8464.2801416,7971.2766081,3801,3849,NA,NA,0.1748251596,0,0.3956989247,0.0498721228,0.1722609246,0.6756628751754761,0.37494638562202454,0.31290435791015625,1.3635135889053345,0.4857685009487666,39.4,2108,0.9554079696394687,0,0.029411764705882353,0,0,0.028462998102466792,1643,0.31284236153377964,0.16129032258064516,36.05313092979127,1.4231499051233396,12.333965844402277,37222,0.424,1008,33.73015873015873,523,447.4169741697417,306.2730627306273,92.25092250922509,0,0,0,48.8929889298893,Wheatland,rural,Mountain,24.3,25.5,29.4,27.4,18.9,NA,70.9,72.1,66.8,69.9,74.2,NA,46.60000000000001,46.599999999999994,37.4,42.50000000000001,55.3,NA
MT,30109,Wibaux County,5.3,NA,3.5180776819,3.6027549822,0,0.077,0.2034737071,0.0275319567,0.41,5.5,0.1177550469,0.1107911898,0.7867203219,3.5627562597,NA,NA,NA,49532,0.303,0.288,0.1380087533,0.0142857143,NA,NA,NA,NA,NA,0,NA,0.1623065243,0,0.40625,0.0344827586,0.1148387097,0.7054492235183716,0.30312633514404297,0.3183988630771637,1.326974391937256,0.5004460303300624,49.4,1121,0.9982158786797503,0,0.001784121320249777,0,0,0.036574487065120426,915,0.14098360655737704,0.22390722569134702,117.75200713648529,19.625334522747547,1.784121320249777,47132,0.3862,572,15.734265734265735,544,880.039331366765,228.12192723697146,651.9174041297935,0,0,0,0,Wibaux,rural,Mountain,23.4,25.7,25.9,18,10.2,NA,71.2,72.7,67.3,77.4,85.6,NA,47.8,47,41.4,59.400000000000006,75.39999999999999,NA
MT,30111,Yellowstone County,6.3,0.4318181818,3.8001668393,3.530784192,9.928998e-4,0.083,0.2334545773,0.8489849431,0.52,8.2,0.1160308847,0.1076454604,0.6831680123,4.3050035071,88.074954824,78.303335522,78.840000358,59975,0.268,0.221,0.1305681468,0.0029736906,350.64831892,7198.3521251,6633.2969425,3254,3070,9.812555e-4,473.6,0.1618898273,13.649515662,0.6647573473,0.0334075724,0.0903917639,0.699403703212738,0.29712897539138794,0.2646144926548004,1.261147141456604,0.5083028426681677,38.3,156332,0.9088798198705319,0.007119463705447381,0.04256965944272446,0.0061407773200624315,9.403065271345598e-4,0.053469539185835274,125309,0.27351586877239464,0.22010209042294604,26.674001484021186,14.78903871248369,12.889235729089375,57955,0.4606,83187,35.45025064012406,945,391.31727624145105,222.2582650771768,115.93409563971562,0.6758035303976427,0.16895088259941068,0.9123347660368177,51.36782634552483,Yellowstone,urbanized_area,Mountain,35.4,36.4,45.5,38.4,32.1,NA,59,61.7,51.8,58.9,59.2,NA,23.6,25.300000000000004,6.299999999999997,20.5,27.1,NA
NE,31001,Adams County,8,0.3333333333,3.3831759634,3.361812555,7.933737e-4,0.11,0.1854353976,0.816286188,0.59,7.7,0.1075258996,0.104042775,0.68245476,4.3070756965,66.490624822,78.58840525,78.395430953,55167,0.367,0.255,0.1575268492,0.0196111638,368.68187529,7241.2696029,7321.9956522,3696,3605,8.838942e-4,530.3,0.1459706455,13.889765768,0.7076124567,0.0287061099,0.0876033058,0.6977758407592773,0.2667962610721588,0.22585903108119965,1.1904311180114746,0.4936953491319224,37.9,31564,0.9328665568369028,0.007191737422379926,0.0033265745786338866,0.01400329489291598,3.801799518438728e-4,0.09415790140666583,25311,0.2880960847062542,0.2377391965530351,44.227601064503865,21.543530604486122,8.77582055506273,51721,0.4557,16579,41.558598226672295,712,593.0366024741742,420.48208136717255,155.62428261701314,0,0,0,16.930238489988522,Adams,urban_cluster,West North Central,29.6,28.5,35.5,32.1,24.4,NA,65.6,69.5,62.5,65.6,68.7,NA,35.99999999999999,41,27,33.49999999999999,44.3,NA
NE,31003,Antelope County,7.5,0.1666666667,3.4526310015,3.1085988245,3.156566e-4,0.095,0.1933203281,0.4966342558,0.31,7.9,0.1090229099,0.098037777,0.771588785,3.8975023046,69.097647539,80.015174777,80.185674447,55371,0.325,0.249,0.1362217529,0.0092374874,284.54754092,6363.13405,6002.4275638,4028,3615,4.715498e-4,141.5,0.1420167286,26.721156869,0.7538966366,0.0237828763,0.1097107438,0.7256970405578613,0.33942878246307373,0.2594563961029053,1.3245822191238403,0.4984389634717452,45.9,6406,0.9759600374648767,0.002497658445207618,0.0031220730565095223,0.0035903840149859507,0,0.031845145176397124,5199,0.18195806885939603,0.2764595691539182,40.586949734623786,18.888541991882608,8.273493599750234,46949,0.4739,3264,18.688725490196077,500,743.9042632759911,404.18848167539267,311.44353029169787,0,0,0,28.272251308900525,Antelope,rural,West North Central,20.1,17.9,23.8,17.7,11.7,NA,76.1,80.6,74.8,80.3,83.3,NA,55.99999999999999,62.7,51,62.599999999999994,71.6,NA
NE,31005,Arthur County,5.3,NA,3.4383669974,3.1458419724,0,0.038,0.1947508285,0,0.46,4.1,0.1093174942,0.0985141661,0.67875647670000006,4.193989071,NA,NA,NA,46862,0.345,0.239,0.1397526135,0,NA,NA,NA,NA,NA,0,NA,0.1465289338,0,0.9047619048,0.0502283105,0.1498559078,0.779324471950531,0.33117783069610596,0.22627465426921844,1.3367769718170166,0.5154394299287411,43.3,421,0.9762470308788599,0,0,0,0,0,307,0.20846905537459284,0.2209026128266033,47.50593824228029,7.125890736342043,2.375296912114014,41250,0.4498,178,5.617977528089887,513,682.6086956521739,682.6086956521739,0,0,0,0,0,Arthur,rural,West North Central,9.6,9,14.8,11.5,6.2,NA,86.4,90.2,82.5,86.6,89.4,NA,76.80000000000001,81.2,67.7,75.1,83.2,NA
NE,31007,Banner County,4.6,NA,3.4713024382,3.1476162408,0,0.096,0.1923642517,0.0449275362,0.4,4.6,0.1088631046,0.0982982675,0.7311827957,4.6149981315,NA,NA,NA,53865,0.288,0.226,0.1393965071,0.0046296296,NA,NA,NA,NA,NA,0,NA,0.1456652801,0,0.7236842105,0.0341207349,0.1001788909,0.7122286558151245,0.3397580087184906,0.2781815528869629,1.3301682472229004,0.510989010989011,48.1,728,0.9697802197802198,0.005494505494505495,0,0,0,0.0782967032967033,591,0.16243654822335024,0.3241758241758242,96.15384615384616,35.714285714285715,2.7472527472527473,55000,0.4812,411,31.630170316301705,821,113.04347826086956,113.04347826086956,0,0,0,0,0,Banner,rural,West North Central,14.1,12.8,14.9,13.4,4.7,NA,84.4,86.7,83.7,84.2,88.8,NA,70.30000000000001,73.9,68.8,70.8,84.1,NA
NE,31009,Blaine County,5.8,0,3.3289389659,2.8444209075,0,0.069,0.202477635,0.10041841,0.34,5.1,0.1020085423,0.0879108958,0.6651376147,2.8558978313,NA,NA,NA,44467,0.35,0.325,0.1184352245,0.0132743363,NA,NA,NA,5005,5005,0,NA,0.1314945388,0,0.8021978022,0.0458015267,0.1404958678,0.7830918431282043,0.4412435293197632,0.3180425465106964,1.5423779487609863,0.4900398406374502,46.8,502,0.9800796812749004,0,0,0.00597609561752988,0.013944223107569721,0,413,0.2033898305084746,0.2649402390438247,47.808764940239044,19.9203187250996,15.936254980079681,52000,0.3649,285,10.526315789473683,439,682.0083682008368,682.0083682008368,0,0,0,0,0,Blaine,rural,West North Central,12.3,11.2,13.6,9.6,9.5,NA,85.7,88.8,84.2,88.4,87.1,NA,73.4,77.6,70.60000000000001,78.80000000000001,77.6,NA
NE,31011,Boone County,7.7,0,3.3275090516,2.758134311,7.635045e-4,0.107,0.216990643,0.4831970936,0.26,8.3,0.10326634,0.0869886223,0.7793859649,3.4805672801,94.016772592,81.304019283,81.176549025,51911,0.333,0.308,0.1177453828,0.0026125402,245.24792742,5364.1268268,5551.6786749,6281,6151,0.0014947683,149.5,0.1387906685,14.947683109,0.7919075145,0.0222450376,0.0911927046,0.7657341957092285,0.34316393733024597,0.23441638052463531,1.343314528465271,0.49766660444278515,45,5357,0.9845062535000934,0.004853462759006907,5.600149337315662e-4,0.0013067015120403211,0.0013067015120403211,0.019787194325182004,4325,0.21179190751445087,0.26451372036587645,45.921224565988425,11.94698525294008,3.3600896023893974,53854,0.4123,2818,17.38821859474805,548,785.2861035422344,433.42415985467755,351.86194368755673,0,0,0,0,Boone,rural,West North Central,20.1,18.9,26.2,21.9,14.3,NA,76.7,79.8,72,76.2,79.1,NA,56.6,60.9,45.8,54.3,64.8,NA
NE,31013,Box Butte County,4.7,0.5,3.2803456946,3.1733131679,6.498329e-4,0.111,0.2251571258,0.7291298196,0.38,7.6,0.1033083133,0.0980124236,0.6627785878,3.9772601,90.043040573,78.543469806,79.513202303,57952,0.361,0.234,0.1535410656,0.0052244582,328.95429168,6181.7075419,5038.9057517,2821,2411,4.593055e-4,294,0.1551019114,20.209443322,0.6684470008,0.0275977033,0.0971747551,0.6966280937194824,0.24402788281440735,0.25267186760902405,1.1933279037475586,0.4936607142857143,40.5,11200,0.92,0.005982142857142857,0.033125,0.0026785714285714286,0.0027678571428571427,0.12089285714285715,8831,0.2315706035556562,0.2664285714285714,45.80357142857143,12.5,9.107142857142858,56328,0.4,5804,50.82701585113715,678,492.3947647683056,266.62539794835516,203.48425893172976,0,0,0,22.28510788822073,Box Butte,urban_cluster,West North Central,31.7,32.2,37.9,36,19.6,NA,63,65.9,58.9,61,73.5,NA,31.3,33.7,21,25,53.9,NA
NE,31015,Boyd County,6.3,0,3.2688609106,2.9823296274,5.11509e-4,0.16,0.1789132882,0.0138161029,0.35,4.9,0.1051435507,0.0939226387,0.8128460687,4.4095238095,NA,79.733372695,79.358212839,42431,0.362,0.305,0.1301215657,0.0030943785,353.13960747,7256.6181793,7711.7637636,5423,5483,0.0015174507,252.9,0.1331625689,20.232675771,0.7014084507,0.0295475531,0.1421319797,0.7358041405677795,0.41153451800346375,0.2625112235546112,1.4098498821258545,0.493411420204978,52.1,2049,0.9551000488042948,0.004880429477794046,0.015129331381161543,0.008784773060029283,0,0.007320644216691069,1674,0.15710872162485065,0.26159102000976087,50.75646656905808,18.05758906783797,18.545632015617375,48750,0.4466,1037,16.393442622950822,471,811.8151500714627,553.1205335874226,258.69461648404,0,0,0,0,Boyd,rural,West North Central,21.3,19.9,22.5,17.6,11.1,NA,75,79.4,75.6,81.5,85,NA,53.7,59.50000000000001,53.099999999999994,63.9,73.9,NA
NE,31017,Brown County,5.6,0.25,3.6478563595,3.5139701242,0.0010090817,0.086,0.183113397,0.7589825119,0.11,7.8,0.1181219921,0.1097928599,0.7419804742,4.6506505943,74.153970608,77.213502466,77.284524138,46191,0.385,0.276,0.1500904301,0.0063135742,417.18855766,11582.484774,11312.625834,1890,1896,9.95355e-4,132.7,0.1562561432,23.224950232,0.6383701188,0.033045977,0.1204118174,0.7019960284233093,0.348133385181427,0.25189208984375,1.3020215034484863,0.5199476782210595,48.9,3058,0.974166121648136,3.270111183780249e-4,0.001962066710268149,0.003924133420536298,0,0.01209941137998692,2524,0.17472266244057053,0.25245258338783516,59.516023544800525,18.31262262916939,2.2890778286461737,42773,0.4843,1593,5.649717514124294,543,672.1780604133545,544.6740858505565,127.1860095389507,0,0,0,0.3179650238473768,Brown,rural,West North Central,14.8,15.5,19.8,14.4,9.6,NA,81.7,82.3,77.1,83.7,86.7,NA,66.9,66.8,57.3,69.3,77.10000000000001,NA
NE,31019,Buffalo County,7.8,0.3333333333,3.1619167456,3.1967283328,7.457422e-4,0.084,0.2350564194,0.8908073402,0.61,7.7,0.105275415,0.1021543337,0.6353248109,4.3318859808,54.105289707,81.089142687,80.783271938,59193,0.295,0.197,0.1487967601,0.016874863,269.13938729,5301.9846749,5586.1516892,3588,3500,9.0485e-4,504.7,0.1479660832,14.477599936,0.728355584,0.0234338328,0.0961764131,0.7132260203361511,0.2623675465583801,0.2700110077857971,1.2456045150756836,0.5010238768071426,32.9,48834,0.9297210959577343,0.012347954294139329,0.0016996354998566573,0.012798460089282057,1.0238768071425645e-4,0.08664045542040381,39244,0.33852308633166855,0.21280255559651062,30.73678175041979,36.01998607527542,5.569889830855551,55053,0.4425,28319,30.792047741798793,836,597.8916315994968,386.4908246930719,196.15201075875234,1.9521929634289183,0,0,13.296603184243633,Buffalo,urban_cluster,West North Central,23.9,22,30.4,27.6,22.5,NA,72.5,76.4,67.9,69.8,69,NA,48.6,54.400000000000006,37.50000000000001,42.2,46.5,NA
NE,31021,Burt County,8.8,0.3333333333,3.5435899192,3.3103026271,3.082614e-4,0.107,0.2043690492,0.4708369787,0.23,8.4,0.1113509727,0.1010443505,0.7526550188,4.212907489,106.94533566,78.588525954,78.461510988,57548,0.36,0.325,0.1453167522,0.0041982884,372.56258799,7164.9590058,7258.4955568,2766,2820,4.590666e-4,107.1,0.1703178364,18.362662586,0.6910828025,0.0334776335,0.1103685703,0.7280539870262146,0.30147331953048706,0.27084997296333313,1.3003772497177124,0.5064161319890009,46.6,6546,0.9540177207454934,0.006263366941643752,0.020012221203788573,0.004277421326000611,0,0.027192178429575314,5340,0.18089887640449437,0.24763214176596396,36.81637641307669,15.73479987778796,7.638252367858234,50174,0.4179,3121,35.24511374559436,638,744.9693788276466,641.1490230387868,103.82035578885973,0,0,0,0,Burt,rural,West North Central,36.1,34.7,41.7,38.3,26.1,NA,60.6,64,56.3,60.1,66.5,NA,24.5,29.299999999999997,14.599999999999994,21.800000000000004,40.4,NA
NE,31023,Butler County,8.5,0.5,3.1981034488,3.051369712,2.482005e-4,0.095,0.2152301325,0.4202501489,0.5,8.3,0.1011472509,0.0929280424,0.7826473201,3.7073207377,83.894687492,78.839829914,78.731784646,57208,0.337,0.254,0.1271831419,0.0118843259,327.73629608,6342.0942545,6369.5051461,2217,2241,9.934186e-4,198.7,0.1364821212,12.417732522,0.6851963746,0.0231634679,0.0875197472,0.7507127523422241,0.29765158891677856,0.2610499858856201,1.3094143867492676,0.4959901295496607,43.5,8105,0.9670573719925971,0.005305367057371993,0.0023442319555829734,0.004811844540407156,0,0.030351634793337447,6547,0.21918435924851076,0.23824799506477484,42.689697717458365,14.31215299198026,6.0456508328192475,52448,0.3882,4312,44.29499072356215,695,621.7986896962477,186.53960690887433,435.2590827873735,0,0,0,0,Butler,urban_cluster,West North Central,26.9,25.6,31,27.1,17.4,NA,68.9,72.4,66.6,71,77.3,NA,42.00000000000001,46.8,35.599999999999994,43.9,59.9,NA
